date,product_id,daily_sales,daily_revenue,product_name,category,year,month,day_of_week,is_weekend,is_holiday_season
2018-04-09,368c6c730842d78016ad823897a372db,2,107.8,Garden Tool Set,garden_tools,2018,4,0,0,0
2018-04-09,422879e10f46682990de24d770e7f83d,1,53.9,Garden Tool Set,garden_tools,2018,4,0,0,0
2018-04-09,a62e25e09e05e6faf31d90c6ec1aa3d1,1,105.0,Designer Watch,watches_gifts,2018,4,0,0,0
2018-04-09,aca2eb7d00ea1a7b8ebd4e68314663af,3,209.70000000000002,Modern Furniture Piece,furniture_decor,2018,4,0,0,0
2018-04-09,bb50f2e236e5eea0100680137654686c,3,990.0,Beauty Care Kit,health_beauty,2018,4,0,0,0
2018-04-09,d1c427060a0f73f6b889a5c7c61f2ac4,1,119.0,Computer Accessory Bundle,computers_accessories,2018,4,0,0,0
2018-04-10,2b4609f8948be18874494203496bc318,1,79.99,Beauty Care Kit,health_beauty,2018,4,1,0,0
2018-04-10,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,4,1,0,0
2018-04-10,7c1bd920dbdf22470b68bde975dd3ccf,1,58.99,Beauty Care Kit,health_beauty,2018,4,1,0,0
2018-04-10,a62e25e09e05e6faf31d90c6ec1aa3d1,4,420.0,Designer Watch,watches_gifts,2018,4,1,0,0
2018-04-10,aca2eb7d00ea1a7b8ebd4e68314663af,1,69.9,Modern Furniture Piece,furniture_decor,2018,4,1,0,0
2018-04-11,2b4609f8948be18874494203496bc318,1,79.99,Beauty Care Kit,health_beauty,2018,4,2,0,0
2018-04-11,35afc973633aaeb6b877ff57b2793310,1,86.9,Home Confort Product,home_confort,2018,4,2,0,0
2018-04-11,368c6c730842d78016ad823897a372db,1,53.9,Garden Tool Set,garden_tools,2018,4,2,0,0
2018-04-11,389d119b48cf3043d311335e499d9c6b,1,53.9,Garden Tool Set,garden_tools,2018,4,2,0,0
2018-04-11,422879e10f46682990de24d770e7f83d,1,53.9,Garden Tool Set,garden_tools,2018,4,2,0,0
2018-04-11,53759a2ecddad2bb87a079a1f1519f73,1,53.9,Garden Tool Set,garden_tools,2018,4,2,0,0
2018-04-11,5a848e4ab52fd5445cdc07aab1c40e48,2,245.98,Product Product,,2018,4,2,0,0
2018-04-11,7c1bd920dbdf22470b68bde975dd3ccf,1,58.99,Beauty Care Kit,health_beauty,2018,4,2,0,0
2018-04-11,99a4788cb24856965c36a24e339b6058,1,86.9,Premium Bedding Set,bed_bath_table,2018,4,2,0,0
2018-04-11,b532349fe46b38fbc7bb3914c1bdae07,1,35.0,Modern Furniture Piece,furniture_decor,2018,4,2,0,0
2018-04-11,bb50f2e236e5eea0100680137654686c,1,330.0,Beauty Care Kit,health_beauty,2018,4,2,0,0
2018-04-11,d1c427060a0f73f6b889a5c7c61f2ac4,1,119.0,Computer Accessory Bundle,computers_accessories,2018,4,2,0,0
2018-04-12,368c6c730842d78016ad823897a372db,1,53.9,Garden Tool Set,garden_tools,2018,4,3,0,0
2018-04-12,aca2eb7d00ea1a7b8ebd4e68314663af,1,69.9,Modern Furniture Piece,furniture_decor,2018,4,3,0,0
2018-04-12,bb50f2e236e5eea0100680137654686c,2,660.0,Beauty Care Kit,health_beauty,2018,4,3,0,0
2018-04-12,d1c427060a0f73f6b889a5c7c61f2ac4,2,238.0,Computer Accessory Bundle,computers_accessories,2018,4,3,0,0
2018-04-12,e0d64dcfaa3b6db5c54ca298ae101d05,1,149.9,Designer Watch,watches_gifts,2018,4,3,0,0
2018-04-12,e53e557d5a159f5aa2c5e995dfdf244b,1,78.9,Computer Accessory Bundle,computers_accessories,2018,4,3,0,0
2018-04-13,368c6c730842d78016ad823897a372db,1,53.9,Garden Tool Set,garden_tools,2018,4,4,0,0
2018-04-13,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,4,4,0,0
2018-04-13,422879e10f46682990de24d770e7f83d,2,107.8,Garden Tool Set,garden_tools,2018,4,4,0,0
2018-04-13,aca2eb7d00ea1a7b8ebd4e68314663af,1,69.9,Modern Furniture Piece,furniture_decor,2018,4,4,0,0
2018-04-13,d1c427060a0f73f6b889a5c7c61f2ac4,1,119.0,Computer Accessory Bundle,computers_accessories,2018,4,4,0,0
2018-04-13,e53e557d5a159f5aa2c5e995dfdf244b,1,78.9,Computer Accessory Bundle,computers_accessories,2018,4,4,0,0
2018-04-14,35afc973633aaeb6b877ff57b2793310,1,86.9,Home Confort Product,home_confort,2018,4,5,1,0
2018-04-14,422879e10f46682990de24d770e7f83d,2,107.8,Garden Tool Set,garden_tools,2018,4,5,1,0
2018-04-14,53b36df67ebb7c41585e8d54d6772e08,1,110.0,Designer Watch,watches_gifts,2018,4,5,1,0
2018-04-14,aca2eb7d00ea1a7b8ebd4e68314663af,1,69.9,Modern Furniture Piece,furniture_decor,2018,4,5,1,0
2018-04-14,d1c427060a0f73f6b889a5c7c61f2ac4,2,238.0,Computer Accessory Bundle,computers_accessories,2018,4,5,1,0
2018-04-14,e53e557d5a159f5aa2c5e995dfdf244b,1,78.9,Computer Accessory Bundle,computers_accessories,2018,4,5,1,0
2018-04-15,35afc973633aaeb6b877ff57b2793310,1,86.9,Home Confort Product,home_confort,2018,4,6,1,0
2018-04-15,368c6c730842d78016ad823897a372db,1,53.9,Garden Tool Set,garden_tools,2018,4,6,1,0
2018-04-15,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,4,6,1,0
2018-04-15,422879e10f46682990de24d770e7f83d,1,53.9,Garden Tool Set,garden_tools,2018,4,6,1,0
2018-04-15,53b36df67ebb7c41585e8d54d6772e08,2,220.0,Designer Watch,watches_gifts,2018,4,6,1,0
2018-04-15,aca2eb7d00ea1a7b8ebd4e68314663af,1,69.9,Modern Furniture Piece,furniture_decor,2018,4,6,1,0
2018-04-16,389d119b48cf3043d311335e499d9c6b,1,53.9,Garden Tool Set,garden_tools,2018,4,0,0,0
2018-04-16,3dd2a17168ec895c781a9191c1e95ad7,3,449.70000000000005,Computer Accessory Bundle,computers_accessories,2018,4,0,0,0
2018-04-16,422879e10f46682990de24d770e7f83d,1,53.9,Garden Tool Set,garden_tools,2018,4,0,0,0
2018-04-16,53b36df67ebb7c41585e8d54d6772e08,5,550.0,Designer Watch,watches_gifts,2018,4,0,0,0
2018-04-16,a62e25e09e05e6faf31d90c6ec1aa3d1,2,210.0,Designer Watch,watches_gifts,2018,4,0,0,0
2018-04-16,aca2eb7d00ea1a7b8ebd4e68314663af,6,419.40000000000003,Modern Furniture Piece,furniture_decor,2018,4,0,0,0
2018-04-16,b532349fe46b38fbc7bb3914c1bdae07,1,35.0,Modern Furniture Piece,furniture_decor,2018,4,0,0,0
2018-04-16,d1c427060a0f73f6b889a5c7c61f2ac4,4,476.0,Computer Accessory Bundle,computers_accessories,2018,4,0,0,0
2018-04-16,e0d64dcfaa3b6db5c54ca298ae101d05,1,149.9,Designer Watch,watches_gifts,2018,4,0,0,0
2018-04-16,e53e557d5a159f5aa2c5e995dfdf244b,2,153.8,Computer Accessory Bundle,computers_accessories,2018,4,0,0,0
2018-04-17,368c6c730842d78016ad823897a372db,8,431.2,Garden Tool Set,garden_tools,2018,4,1,0,0
2018-04-17,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,4,1,0,0
2018-04-17,422879e10f46682990de24d770e7f83d,6,323.4,Garden Tool Set,garden_tools,2018,4,1,0,0
2018-04-17,53b36df67ebb7c41585e8d54d6772e08,5,564.5,Designer Watch,watches_gifts,2018,4,1,0,0
2018-04-17,99a4788cb24856965c36a24e339b6058,1,86.0,Premium Bedding Set,bed_bath_table,2018,4,1,0,0
2018-04-17,aca2eb7d00ea1a7b8ebd4e68314663af,8,559.2,Modern Furniture Piece,furniture_decor,2018,4,1,0,0
2018-04-17,bb50f2e236e5eea0100680137654686c,1,330.0,Beauty Care Kit,health_beauty,2018,4,1,0,0
2018-04-17,d1c427060a0f73f6b889a5c7c61f2ac4,4,476.0,Computer Accessory Bundle,computers_accessories,2018,4,1,0,0
2018-04-17,e53e557d5a159f5aa2c5e995dfdf244b,1,74.9,Computer Accessory Bundle,computers_accessories,2018,4,1,0,0
2018-04-18,3dd2a17168ec895c781a9191c1e95ad7,3,449.70000000000005,Computer Accessory Bundle,computers_accessories,2018,4,2,0,0
2018-04-18,422879e10f46682990de24d770e7f83d,3,161.7,Garden Tool Set,garden_tools,2018,4,2,0,0
2018-04-18,53759a2ecddad2bb87a079a1f1519f73,1,53.9,Garden Tool Set,garden_tools,2018,4,2,0,0
2018-04-18,53b36df67ebb7c41585e8d54d6772e08,2,220.0,Designer Watch,watches_gifts,2018,4,2,0,0
2018-04-18,aca2eb7d00ea1a7b8ebd4e68314663af,4,279.6,Modern Furniture Piece,furniture_decor,2018,4,2,0,0
2018-04-18,bb50f2e236e5eea0100680137654686c,1,330.0,Beauty Care Kit,health_beauty,2018,4,2,0,0
2018-04-18,d1c427060a0f73f6b889a5c7c61f2ac4,6,714.0,Computer Accessory Bundle,computers_accessories,2018,4,2,0,0
2018-04-18,e0d64dcfaa3b6db5c54ca298ae101d05,1,149.9,Designer Watch,watches_gifts,2018,4,2,0,0
2018-04-18,e53e557d5a159f5aa2c5e995dfdf244b,2,149.8,Computer Accessory Bundle,computers_accessories,2018,4,2,0,0
2018-04-19,35afc973633aaeb6b877ff57b2793310,1,86.9,Home Confort Product,home_confort,2018,4,3,0,0
2018-04-19,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,4,3,0,0
2018-04-19,422879e10f46682990de24d770e7f83d,9,485.09999999999997,Garden Tool Set,garden_tools,2018,4,3,0,0
2018-04-19,53b36df67ebb7c41585e8d54d6772e08,4,440.0,Designer Watch,watches_gifts,2018,4,3,0,0
2018-04-19,99a4788cb24856965c36a24e339b6058,1,86.0,Premium Bedding Set,bed_bath_table,2018,4,3,0,0
2018-04-19,aca2eb7d00ea1a7b8ebd4e68314663af,6,419.40000000000003,Modern Furniture Piece,furniture_decor,2018,4,3,0,0
2018-04-19,bb50f2e236e5eea0100680137654686c,1,330.0,Beauty Care Kit,health_beauty,2018,4,3,0,0
2018-04-19,d1c427060a0f73f6b889a5c7c61f2ac4,3,357.0,Computer Accessory Bundle,computers_accessories,2018,4,3,0,0
2018-04-20,389d119b48cf3043d311335e499d9c6b,1,53.9,Garden Tool Set,garden_tools,2018,4,4,0,0
2018-04-20,53b36df67ebb7c41585e8d54d6772e08,8,870.7,Designer Watch,watches_gifts,2018,4,4,0,0
2018-04-20,a62e25e09e05e6faf31d90c6ec1aa3d1,1,105.0,Designer Watch,watches_gifts,2018,4,4,0,0
2018-04-20,aca2eb7d00ea1a7b8ebd4e68314663af,2,139.8,Modern Furniture Piece,furniture_decor,2018,4,4,0,0
2018-04-20,b532349fe46b38fbc7bb3914c1bdae07,1,35.0,Modern Furniture Piece,furniture_decor,2018,4,4,0,0
2018-04-20,bb50f2e236e5eea0100680137654686c,1,330.0,Beauty Care Kit,health_beauty,2018,4,4,0,0
2018-04-21,2b4609f8948be18874494203496bc318,1,79.99,Beauty Care Kit,health_beauty,2018,4,5,1,0
2018-04-21,53b36df67ebb7c41585e8d54d6772e08,2,213.8,Designer Watch,watches_gifts,2018,4,5,1,0
2018-04-21,7c1bd920dbdf22470b68bde975dd3ccf,1,58.99,Beauty Care Kit,health_beauty,2018,4,5,1,0
2018-04-21,aca2eb7d00ea1a7b8ebd4e68314663af,2,139.8,Modern Furniture Piece,furniture_decor,2018,4,5,1,0
2018-04-21,b532349fe46b38fbc7bb3914c1bdae07,3,105.0,Modern Furniture Piece,furniture_decor,2018,4,5,1,0
2018-04-22,368c6c730842d78016ad823897a372db,2,107.8,Garden Tool Set,garden_tools,2018,4,6,1,0
2018-04-22,389d119b48cf3043d311335e499d9c6b,1,53.9,Garden Tool Set,garden_tools,2018,4,6,1,0
2018-04-22,422879e10f46682990de24d770e7f83d,2,107.8,Garden Tool Set,garden_tools,2018,4,6,1,0
2018-04-22,53b36df67ebb7c41585e8d54d6772e08,5,534.5,Designer Watch,watches_gifts,2018,4,6,1,0
2018-04-22,5a848e4ab52fd5445cdc07aab1c40e48,1,122.99,Product Product,,2018,4,6,1,0
2018-04-22,aca2eb7d00ea1a7b8ebd4e68314663af,3,209.70000000000002,Modern Furniture Piece,furniture_decor,2018,4,6,1,0
2018-04-22,d1c427060a0f73f6b889a5c7c61f2ac4,1,119.0,Computer Accessory Bundle,computers_accessories,2018,4,6,1,0
2018-04-23,2b4609f8948be18874494203496bc318,2,159.98,Beauty Care Kit,health_beauty,2018,4,0,0,0
2018-04-23,3dd2a17168ec895c781a9191c1e95ad7,4,599.6,Computer Accessory Bundle,computers_accessories,2018,4,0,0,0
2018-04-23,422879e10f46682990de24d770e7f83d,2,107.8,Garden Tool Set,garden_tools,2018,4,0,0,0
2018-04-23,53759a2ecddad2bb87a079a1f1519f73,1,53.9,Garden Tool Set,garden_tools,2018,4,0,0,0
2018-04-23,53b36df67ebb7c41585e8d54d6772e08,3,320.70000000000005,Designer Watch,watches_gifts,2018,4,0,0,0
2018-04-23,7c1bd920dbdf22470b68bde975dd3ccf,2,117.98,Beauty Care Kit,health_beauty,2018,4,0,0,0
2018-04-23,aca2eb7d00ea1a7b8ebd4e68314663af,5,349.5,Modern Furniture Piece,furniture_decor,2018,4,0,0,0
2018-04-23,d1c427060a0f73f6b889a5c7c61f2ac4,2,238.0,Computer Accessory Bundle,computers_accessories,2018,4,0,0,0
2018-04-24,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,4,1,0,0
2018-04-24,422879e10f46682990de24d770e7f83d,1,53.9,Garden Tool Set,garden_tools,2018,4,1,0,0
2018-04-24,42a2c92a0979a949ca4ea89ec5c7b934,1,56.5,Kitchen Essentials Set,housewares,2018,4,1,0,0
2018-04-24,53759a2ecddad2bb87a079a1f1519f73,1,53.9,Garden Tool Set,garden_tools,2018,4,1,0,0
2018-04-24,53b36df67ebb7c41585e8d54d6772e08,13,1351.79,Designer Watch,watches_gifts,2018,4,1,0,0
2018-04-24,a62e25e09e05e6faf31d90c6ec1aa3d1,1,105.0,Designer Watch,watches_gifts,2018,4,1,0,0
2018-04-24,aca2eb7d00ea1a7b8ebd4e68314663af,2,139.8,Modern Furniture Piece,furniture_decor,2018,4,1,0,0
2018-04-24,b532349fe46b38fbc7bb3914c1bdae07,3,105.0,Modern Furniture Piece,furniture_decor,2018,4,1,0,0
2018-04-24,bb50f2e236e5eea0100680137654686c,1,330.0,Beauty Care Kit,health_beauty,2018,4,1,0,0
2018-04-24,d1c427060a0f73f6b889a5c7c61f2ac4,4,476.0,Computer Accessory Bundle,computers_accessories,2018,4,1,0,0
2018-04-25,3dd2a17168ec895c781a9191c1e95ad7,3,449.70000000000005,Computer Accessory Bundle,computers_accessories,2018,4,2,0,0
2018-04-25,422879e10f46682990de24d770e7f83d,4,215.6,Garden Tool Set,garden_tools,2018,4,2,0,0
2018-04-25,53b36df67ebb7c41585e8d54d6772e08,5,499.5,Designer Watch,watches_gifts,2018,4,2,0,0
2018-04-25,5a848e4ab52fd5445cdc07aab1c40e48,1,122.99,Product Product,,2018,4,2,0,0
2018-04-25,a62e25e09e05e6faf31d90c6ec1aa3d1,3,315.0,Designer Watch,watches_gifts,2018,4,2,0,0
2018-04-25,aca2eb7d00ea1a7b8ebd4e68314663af,1,69.9,Modern Furniture Piece,furniture_decor,2018,4,2,0,0
2018-04-25,bb50f2e236e5eea0100680137654686c,1,330.0,Beauty Care Kit,health_beauty,2018,4,2,0,0
2018-04-25,d1c427060a0f73f6b889a5c7c61f2ac4,2,238.0,Computer Accessory Bundle,computers_accessories,2018,4,2,0,0
2018-04-26,2b4609f8948be18874494203496bc318,1,79.99,Beauty Care Kit,health_beauty,2018,4,3,0,0
2018-04-26,368c6c730842d78016ad823897a372db,1,53.9,Garden Tool Set,garden_tools,2018,4,3,0,0
2018-04-26,422879e10f46682990de24d770e7f83d,1,53.9,Garden Tool Set,garden_tools,2018,4,3,0,0
2018-04-26,53759a2ecddad2bb87a079a1f1519f73,1,53.9,Garden Tool Set,garden_tools,2018,4,3,0,0
2018-04-26,53b36df67ebb7c41585e8d54d6772e08,12,1198.8000000000002,Designer Watch,watches_gifts,2018,4,3,0,0
2018-04-26,7c1bd920dbdf22470b68bde975dd3ccf,1,58.99,Beauty Care Kit,health_beauty,2018,4,3,0,0
2018-04-26,a62e25e09e05e6faf31d90c6ec1aa3d1,2,210.0,Designer Watch,watches_gifts,2018,4,3,0,0
2018-04-26,aca2eb7d00ea1a7b8ebd4e68314663af,3,209.70000000000002,Modern Furniture Piece,furniture_decor,2018,4,3,0,0
2018-04-26,b532349fe46b38fbc7bb3914c1bdae07,1,35.0,Modern Furniture Piece,furniture_decor,2018,4,3,0,0
2018-04-26,d1c427060a0f73f6b889a5c7c61f2ac4,1,119.0,Computer Accessory Bundle,computers_accessories,2018,4,3,0,0
2018-04-27,2b4609f8948be18874494203496bc318,1,79.99,Beauty Care Kit,health_beauty,2018,4,4,0,0
2018-04-27,368c6c730842d78016ad823897a372db,1,53.9,Garden Tool Set,garden_tools,2018,4,4,0,0
2018-04-27,389d119b48cf3043d311335e499d9c6b,3,161.7,Garden Tool Set,garden_tools,2018,4,4,0,0
2018-04-27,3dd2a17168ec895c781a9191c1e95ad7,2,299.8,Computer Accessory Bundle,computers_accessories,2018,4,4,0,0
2018-04-27,53759a2ecddad2bb87a079a1f1519f73,1,53.9,Garden Tool Set,garden_tools,2018,4,4,0,0
2018-04-27,53b36df67ebb7c41585e8d54d6772e08,10,1035.0,Designer Watch,watches_gifts,2018,4,4,0,0
2018-04-27,7c1bd920dbdf22470b68bde975dd3ccf,1,58.99,Beauty Care Kit,health_beauty,2018,4,4,0,0
2018-04-27,a62e25e09e05e6faf31d90c6ec1aa3d1,2,210.0,Designer Watch,watches_gifts,2018,4,4,0,0
2018-04-27,aca2eb7d00ea1a7b8ebd4e68314663af,5,349.5,Modern Furniture Piece,furniture_decor,2018,4,4,0,0
2018-04-27,d1c427060a0f73f6b889a5c7c61f2ac4,2,238.0,Computer Accessory Bundle,computers_accessories,2018,4,4,0,0
2018-04-27,e53e557d5a159f5aa2c5e995dfdf244b,1,79.9,Computer Accessory Bundle,computers_accessories,2018,4,4,0,0
2018-04-28,2b4609f8948be18874494203496bc318,1,79.99,Beauty Care Kit,health_beauty,2018,4,5,1,0
2018-04-28,35afc973633aaeb6b877ff57b2793310,1,86.9,Home Confort Product,home_confort,2018,4,5,1,0
2018-04-28,422879e10f46682990de24d770e7f83d,2,107.8,Garden Tool Set,garden_tools,2018,4,5,1,0
2018-04-28,53b36df67ebb7c41585e8d54d6772e08,1,106.9,Designer Watch,watches_gifts,2018,4,5,1,0
2018-04-28,aca2eb7d00ea1a7b8ebd4e68314663af,1,69.9,Modern Furniture Piece,furniture_decor,2018,4,5,1,0
2018-04-28,d1c427060a0f73f6b889a5c7c61f2ac4,3,357.0,Computer Accessory Bundle,computers_accessories,2018,4,5,1,0
2018-04-28,e0d64dcfaa3b6db5c54ca298ae101d05,1,142.0,Designer Watch,watches_gifts,2018,4,5,1,0
2018-04-28,e53e557d5a159f5aa2c5e995dfdf244b,1,79.9,Computer Accessory Bundle,computers_accessories,2018,4,5,1,0
2018-04-29,368c6c730842d78016ad823897a372db,1,53.9,Garden Tool Set,garden_tools,2018,4,6,1,0
2018-04-29,422879e10f46682990de24d770e7f83d,2,107.8,Garden Tool Set,garden_tools,2018,4,6,1,0
2018-04-29,99a4788cb24856965c36a24e339b6058,1,83.79,Premium Bedding Set,bed_bath_table,2018,4,6,1,0
2018-04-29,aca2eb7d00ea1a7b8ebd4e68314663af,2,139.8,Modern Furniture Piece,furniture_decor,2018,4,6,1,0
2018-04-29,d1c427060a0f73f6b889a5c7c61f2ac4,1,119.0,Computer Accessory Bundle,computers_accessories,2018,4,6,1,0
2018-04-30,368c6c730842d78016ad823897a372db,4,215.6,Garden Tool Set,garden_tools,2018,4,0,0,0
2018-04-30,389d119b48cf3043d311335e499d9c6b,4,215.6,Garden Tool Set,garden_tools,2018,4,0,0,0
2018-04-30,3dd2a17168ec895c781a9191c1e95ad7,2,299.8,Computer Accessory Bundle,computers_accessories,2018,4,0,0,0
2018-04-30,422879e10f46682990de24d770e7f83d,3,161.7,Garden Tool Set,garden_tools,2018,4,0,0,0
2018-04-30,53759a2ecddad2bb87a079a1f1519f73,4,215.6,Garden Tool Set,garden_tools,2018,4,0,0,0
2018-04-30,53b36df67ebb7c41585e8d54d6772e08,4,399.6,Designer Watch,watches_gifts,2018,4,0,0,0
2018-04-30,99a4788cb24856965c36a24e339b6058,2,167.58,Premium Bedding Set,bed_bath_table,2018,4,0,0,0
2018-04-30,aca2eb7d00ea1a7b8ebd4e68314663af,1,69.9,Modern Furniture Piece,furniture_decor,2018,4,0,0,0
2018-04-30,bb50f2e236e5eea0100680137654686c,1,330.0,Beauty Care Kit,health_beauty,2018,4,0,0,0
2018-04-30,d1c427060a0f73f6b889a5c7c61f2ac4,5,595.0,Computer Accessory Bundle,computers_accessories,2018,4,0,0,0
2018-04-30,e53e557d5a159f5aa2c5e995dfdf244b,1,79.9,Computer Accessory Bundle,computers_accessories,2018,4,0,0,0
2018-05-01,368c6c730842d78016ad823897a372db,1,53.9,Garden Tool Set,garden_tools,2018,5,1,0,0
2018-05-01,3dd2a17168ec895c781a9191c1e95ad7,3,449.70000000000005,Computer Accessory Bundle,computers_accessories,2018,5,1,0,0
2018-05-01,422879e10f46682990de24d770e7f83d,5,269.5,Garden Tool Set,garden_tools,2018,5,1,0,0
2018-05-01,53759a2ecddad2bb87a079a1f1519f73,1,53.9,Garden Tool Set,garden_tools,2018,5,1,0,0
2018-05-01,53b36df67ebb7c41585e8d54d6772e08,9,899.1,Designer Watch,watches_gifts,2018,5,1,0,0
2018-05-01,99a4788cb24856965c36a24e339b6058,1,83.79,Premium Bedding Set,bed_bath_table,2018,5,1,0,0
2018-05-01,aca2eb7d00ea1a7b8ebd4e68314663af,5,349.5,Modern Furniture Piece,furniture_decor,2018,5,1,0,0
2018-05-01,e53e557d5a159f5aa2c5e995dfdf244b,2,159.8,Computer Accessory Bundle,computers_accessories,2018,5,1,0,0
2018-05-02,368c6c730842d78016ad823897a372db,2,107.8,Garden Tool Set,garden_tools,2018,5,2,0,0
2018-05-02,389d119b48cf3043d311335e499d9c6b,3,161.7,Garden Tool Set,garden_tools,2018,5,2,0,0
2018-05-02,3dd2a17168ec895c781a9191c1e95ad7,2,299.8,Computer Accessory Bundle,computers_accessories,2018,5,2,0,0
2018-05-02,422879e10f46682990de24d770e7f83d,8,431.2,Garden Tool Set,garden_tools,2018,5,2,0,0
2018-05-02,53759a2ecddad2bb87a079a1f1519f73,3,161.7,Garden Tool Set,garden_tools,2018,5,2,0,0
2018-05-02,53b36df67ebb7c41585e8d54d6772e08,6,599.4000000000001,Designer Watch,watches_gifts,2018,5,2,0,0
2018-05-02,7c1bd920dbdf22470b68bde975dd3ccf,1,58.99,Beauty Care Kit,health_beauty,2018,5,2,0,0
2018-05-02,a62e25e09e05e6faf31d90c6ec1aa3d1,4,420.0,Designer Watch,watches_gifts,2018,5,2,0,0
2018-05-02,aca2eb7d00ea1a7b8ebd4e68314663af,3,209.70000000000002,Modern Furniture Piece,furniture_decor,2018,5,2,0,0
2018-05-02,bb50f2e236e5eea0100680137654686c,1,330.0,Beauty Care Kit,health_beauty,2018,5,2,0,0
2018-05-02,d1c427060a0f73f6b889a5c7c61f2ac4,4,476.0,Computer Accessory Bundle,computers_accessories,2018,5,2,0,0
2018-05-02,e53e557d5a159f5aa2c5e995dfdf244b,1,79.9,Computer Accessory Bundle,computers_accessories,2018,5,2,0,0
2018-05-03,368c6c730842d78016ad823897a372db,4,215.6,Garden Tool Set,garden_tools,2018,5,3,0,0
2018-05-03,389d119b48cf3043d311335e499d9c6b,2,107.8,Garden Tool Set,garden_tools,2018,5,3,0,0
2018-05-03,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,5,3,0,0
2018-05-03,422879e10f46682990de24d770e7f83d,4,215.6,Garden Tool Set,garden_tools,2018,5,3,0,0
2018-05-03,53759a2ecddad2bb87a079a1f1519f73,2,107.8,Garden Tool Set,garden_tools,2018,5,3,0,0
2018-05-03,53b36df67ebb7c41585e8d54d6772e08,13,1318.9,Designer Watch,watches_gifts,2018,5,3,0,0
2018-05-03,99a4788cb24856965c36a24e339b6058,2,168.0,Premium Bedding Set,bed_bath_table,2018,5,3,0,0
2018-05-03,a62e25e09e05e6faf31d90c6ec1aa3d1,1,105.0,Designer Watch,watches_gifts,2018,5,3,0,0
2018-05-03,aca2eb7d00ea1a7b8ebd4e68314663af,2,139.8,Modern Furniture Piece,furniture_decor,2018,5,3,0,0
2018-05-03,bb50f2e236e5eea0100680137654686c,1,330.0,Beauty Care Kit,health_beauty,2018,5,3,0,0
2018-05-03,d1c427060a0f73f6b889a5c7c61f2ac4,1,119.0,Computer Accessory Bundle,computers_accessories,2018,5,3,0,0
2018-05-04,154e7e31ebfa092203795c972e5804a6,1,23.99,Beauty Care Kit,health_beauty,2018,5,4,0,0
2018-05-04,368c6c730842d78016ad823897a372db,3,161.7,Garden Tool Set,garden_tools,2018,5,4,0,0
2018-05-04,389d119b48cf3043d311335e499d9c6b,1,53.9,Garden Tool Set,garden_tools,2018,5,4,0,0
2018-05-04,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,5,4,0,0
2018-05-04,422879e10f46682990de24d770e7f83d,4,215.6,Garden Tool Set,garden_tools,2018,5,4,0,0
2018-05-04,53b36df67ebb7c41585e8d54d6772e08,7,709.4000000000001,Designer Watch,watches_gifts,2018,5,4,0,0
2018-05-04,99a4788cb24856965c36a24e339b6058,3,252.0,Premium Bedding Set,bed_bath_table,2018,5,4,0,0
2018-05-04,a62e25e09e05e6faf31d90c6ec1aa3d1,3,315.0,Designer Watch,watches_gifts,2018,5,4,0,0
2018-05-04,aca2eb7d00ea1a7b8ebd4e68314663af,5,349.5,Modern Furniture Piece,furniture_decor,2018,5,4,0,0
2018-05-04,d1c427060a0f73f6b889a5c7c61f2ac4,3,357.0,Computer Accessory Bundle,computers_accessories,2018,5,4,0,0
2018-05-05,368c6c730842d78016ad823897a372db,1,53.9,Garden Tool Set,garden_tools,2018,5,5,1,0
2018-05-05,389d119b48cf3043d311335e499d9c6b,1,53.9,Garden Tool Set,garden_tools,2018,5,5,1,0
2018-05-05,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,5,5,1,0
2018-05-05,422879e10f46682990de24d770e7f83d,1,53.9,Garden Tool Set,garden_tools,2018,5,5,1,0
2018-05-05,53b36df67ebb7c41585e8d54d6772e08,12,1309.9,Designer Watch,watches_gifts,2018,5,5,1,0
2018-05-05,a62e25e09e05e6faf31d90c6ec1aa3d1,3,315.0,Designer Watch,watches_gifts,2018,5,5,1,0
2018-05-05,aca2eb7d00ea1a7b8ebd4e68314663af,2,139.8,Modern Furniture Piece,furniture_decor,2018,5,5,1,0
2018-05-05,bb50f2e236e5eea0100680137654686c,1,330.0,Beauty Care Kit,health_beauty,2018,5,5,1,0
2018-05-05,d1c427060a0f73f6b889a5c7c61f2ac4,1,119.0,Computer Accessory Bundle,computers_accessories,2018,5,5,1,0
2018-05-06,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,5,6,1,0
